id,asset_id,template_id,technician_user_id,priority,status,scheduled_at,started_at,completed_at,checklist_result,parts_cost,labor_cost,downtime_minutes,outcome,completion_notes,next_due_at,created_at,updated_at,created_by,updated_by
fe34f91f-81b7-4496-bf82-fd7416b8787f,8d82556a-4880-422b-925a-842e8f303d08,,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2026-04-15 00:36:10.142818+00,2026-04-15 00:36:10.142818+00,2026-04-16 16:36:10.142818+00,"{""fault_confirmed"": true}",1467.00,900.00,2400,repaired,Corrective job raised from a fault report.,,2026-04-15 00:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
66675d13-3f81-46e1-b82c-4dafbdae33e5,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2024-03-11 12:36:10.142818+00,2024-03-13 01:36:10.142818+00,2024-03-13 04:29:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,173,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-09-07 12:36:10.142818+00,2024-03-11 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
bfd7a021-f9dd-4a65-9ff1-827ae4100edc,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2024-09-07 12:36:10.142818+00,2024-09-16 01:36:10.142818+00,2024-09-16 03:19:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",196.00,120.00,103,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-03-06 12:36:10.142818+00,2024-09-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1a6d9226-5f5d-49a2-b55a-c7adc7404c7e,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,low,completed,2025-03-06 12:36:10.142818+00,2025-03-15 02:36:10.142818+00,2025-03-15 04:15:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,99,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-09-02 12:36:10.142818+00,2025-03-06 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
30dd6ccd-2ea8-4144-ae79-ea7315521ee5,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2025-09-02 12:36:10.142818+00,2025-09-04 22:36:10.142818+00,2025-09-04 23:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",396.00,120.00,52,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-03-01 12:36:10.142818+00,2025-09-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b5417699-3334-46be-8168-d065b3774cae,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2026-03-01 12:36:10.142818+00,2026-03-08 01:36:10.142818+00,2026-03-08 03:19:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,103,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-28 12:36:10.142818+00,2026-03-01 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
7cb74b17-7430-4c16-9a8e-002775cda507,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2026-08-28 12:36:10.142818+00,2026-08-29 21:36:10.142818+00,2026-08-29 23:40:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,124,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-02-24 12:36:10.142818+00,2026-08-28 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
aa6469ef-c6d1-4aa0-9f81-16e52e2d5118,88bab730-e065-4622-ae76-1cfd1f3662dd,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,open,2027-02-24 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
88f27eae-ac80-4dba-a77e-87fd5a753569,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2024-02-04 12:36:10.142818+00,2024-02-09 02:36:10.142818+00,2024-02-09 03:18:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",500.00,120.00,42,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-08-02 12:36:10.142818+00,2024-02-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6f966c36-1989-4d4f-bf7b-bc1d4dad1a39,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2024-08-02 12:36:10.142818+00,2024-08-05 00:36:10.142818+00,2024-08-05 02:53:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",861.00,360.00,137,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-29 12:36:10.142818+00,2024-08-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a01955ed-2a4f-4298-8f47-df1028aa39bc,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2025-01-29 12:36:10.142818+00,2025-01-30 01:36:10.142818+00,2025-01-30 04:35:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",973.00,480.00,179,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-28 12:36:10.142818+00,2025-01-29 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d25833aa-54ef-4bea-a416-f2a524e9c0d2,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,low,completed,2025-07-28 12:36:10.142818+00,2025-08-01 01:36:10.142818+00,2025-08-01 03:43:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,127,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-24 12:36:10.142818+00,2025-07-28 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a04ca995-cee3-474f-a562-1b8bd484d6df,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,high,completed,2026-01-24 12:36:10.142818+00,2026-02-01 22:36:10.142818+00,2026-02-02 01:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,167,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-23 12:36:10.142818+00,2026-01-24 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
64f2613a-f41c-444b-a06c-48458dd47802,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2026-07-23 12:36:10.142818+00,2026-07-27 00:36:10.142818+00,2026-07-27 02:17:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",244.00,360.00,101,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-01-19 12:36:10.142818+00,2026-07-23 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9af8e533-8283-47c9-a8e3-3074a4ec943f,a4d012bc-5210-436e-b313-d524ce50eec4,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,open,2027-01-19 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
69b23b58-1cb4-4bdc-95fd-2c8a7d4c8dbd,5f8c097d-479b-4729-8172-b86640868e2e,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,high,completed,2025-05-29 00:00:00+00,2025-05-31 08:00:00+00,2025-05-31 08:56:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",874.00,360.00,56,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-11-25 00:00:00+00,2025-05-29 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
119e94d0-2bdc-4e2a-a013-d6a743429e32,5f8c097d-479b-4729-8172-b86640868e2e,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,completed,2025-11-25 00:00:00+00,2025-11-25 12:00:00+00,2025-11-25 12:30:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,30,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-05-24 00:00:00+00,2025-11-25 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d7525b74-de05-48d5-b283-1e95800bff75,5f8c097d-479b-4729-8172-b86640868e2e,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2026-05-24 00:00:00+00,2026-05-25 11:00:00+00,2026-05-25 12:03:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,63,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-11-20 00:00:00+00,2026-05-24 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a0d6bdea-0e38-42c3-855a-2706e0298017,5f8c097d-479b-4729-8172-b86640868e2e,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,open,2026-11-20 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
84036d22-d71c-4af0-88c5-7b1ea94f9a03,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-01-16 12:36:10.142818+00,2024-01-24 22:36:10.142818+00,2024-01-25 00:54:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,138,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-14 12:36:10.142818+00,2024-01-16 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d1bca351-7474-4062-aa37-5427cf374b2c,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,completed,2024-07-14 12:36:10.142818+00,2024-07-15 02:36:10.142818+00,2024-07-15 04:50:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,134,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-10 12:36:10.142818+00,2024-07-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
c535a77a-2311-487b-8bcb-8d68fe91dc7d,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2025-01-10 12:36:10.142818+00,2025-01-14 23:36:10.142818+00,2025-01-15 01:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,112,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-09 12:36:10.142818+00,2025-01-10 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a29aed0d-0944-4ae7-9bce-89d9cef9877f,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2025-07-09 12:36:10.142818+00,2025-07-17 23:36:10.142818+00,2025-07-18 02:07:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,151,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-05 12:36:10.142818+00,2025-07-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
14bebfdc-f7bc-4930-9b19-876bc00464b5,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,medium,completed,2026-01-05 12:36:10.142818+00,2026-01-05 22:36:10.142818+00,2026-01-06 00:46:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,130,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-07-04 12:36:10.142818+00,2026-01-05 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
815df2c1-532a-48f0-828b-fb4faf53b73c,39082336-9803-4031-95a8-c5eee23e98b6,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,scheduled,2026-07-04 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-06-27 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
77013eb8-ca94-4a4a-a156-b8a4477cd136,39082336-9803-4031-95a8-c5eee23e98b6,,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2024-08-24 21:36:10.142818+00,2024-08-24 21:36:10.142818+00,2024-08-26 05:02:10.142818+00,"{""fault_confirmed"": true}",1952.00,600.00,1886,escalated to supplier,Corrective job raised from a fault report.,,2024-08-24 21:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
205d2cd8-a7ff-43cf-861e-0665dfb7da79,d6609890-892c-403a-8f4a-12d47e59305d,6386691e-4df4-48c2-b14a-a204894b334b,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2024-10-28 00:00:00+00,2024-10-28 13:00:00+00,2024-10-28 14:32:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,92,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-04-26 00:00:00+00,2024-10-28 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
f441c96e-61d0-4c4e-8d73-412f53f82956,d6609890-892c-403a-8f4a-12d47e59305d,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,high,completed,2025-04-26 00:00:00+00,2025-05-02 14:00:00+00,2025-05-02 14:41:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",950.00,240.00,41,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-10-23 00:00:00+00,2025-04-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ce6533f6-4ce1-4f5c-9d4e-754a0115a2bf,d6609890-892c-403a-8f4a-12d47e59305d,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2025-10-23 00:00:00+00,2025-10-27 14:00:00+00,2025-10-27 14:56:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,56,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-04-21 00:00:00+00,2025-10-23 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
005fca40-627c-4b78-9f21-be9753f32e16,d6609890-892c-403a-8f4a-12d47e59305d,6386691e-4df4-48c2-b14a-a204894b334b,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2026-04-21 00:00:00+00,2026-04-25 12:00:00+00,2026-04-25 14:17:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",405.00,240.00,137,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-10-18 00:00:00+00,2026-04-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9d9939b9-1cb3-48a6-b26f-1befe0c5629d,d6609890-892c-403a-8f4a-12d47e59305d,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,open,2026-10-18 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
265d20e7-5760-476d-9b2a-cf3c8fd8ebdb,d6609890-892c-403a-8f4a-12d47e59305d,,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2025-08-26 23:36:10.142818+00,2025-08-26 23:36:10.142818+00,2025-08-27 08:42:10.142818+00,"{""fault_confirmed"": true}",592.00,600.00,546,cleaned and reconfigured,Corrective job raised from a fault report.,,2025-08-26 23:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
205a50b9-18fb-409d-a275-0db57cb0aa96,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,completed,2024-02-29 12:36:10.142818+00,2024-03-07 21:36:10.142818+00,2024-03-08 00:08:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,152,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-08-27 12:36:10.142818+00,2024-02-29 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9b8e69f9-e6c7-4f27-a368-4bea3ad38065,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,high,completed,2024-08-27 12:36:10.142818+00,2024-09-03 20:36:10.142818+00,2024-09-03 23:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,167,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-02-23 12:36:10.142818+00,2024-08-27 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ff34bcce-bc58-42cc-a163-0376fca376b3,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2025-02-23 12:36:10.142818+00,2025-03-03 21:36:10.142818+00,2025-03-03 23:56:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,140,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-08-22 12:36:10.142818+00,2025-02-23 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
25bf3141-fe91-47b9-9da2-792952c3f890,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2025-08-22 12:36:10.142818+00,2025-08-27 00:36:10.142818+00,2025-08-27 02:55:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",990.00,360.00,139,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-02-18 12:36:10.142818+00,2025-08-22 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
7fc29103-7201-41ad-8c51-38df797dad76,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2026-02-18 12:36:10.142818+00,2026-02-20 00:36:10.142818+00,2026-02-20 02:04:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,88,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-17 12:36:10.142818+00,2026-02-18 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
5033b8d1-510f-43ca-bedd-cb37d0ac92a6,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,074adb51-413b-4a95-a297-532a23028420,medium,completed,2026-08-17 12:36:10.142818+00,2026-08-23 22:36:10.142818+00,2026-08-24 00:16:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",668.00,480.00,100,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-02-13 12:36:10.142818+00,2026-08-17 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
938a39c7-9673-40e1-b51b-3916faba437b,1366efcf-9b11-4708-8821-07867e9c25c6,6386691e-4df4-48c2-b14a-a204894b334b,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,low,open,2027-02-13 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
9754166c-8c42-4fd8-b899-5afe6aae9663,89e43624-0d65-4ead-9c78-15a7b1de7d1c,6386691e-4df4-48c2-b14a-a204894b334b,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2024-01-18 12:36:10.142818+00,2024-01-18 22:36:10.142818+00,2024-01-19 00:01:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,85,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-07-16 12:36:10.142818+00,2024-01-18 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
97caf7cc-46c9-47d0-b5d2-d3954719e008,89e43624-0d65-4ead-9c78-15a7b1de7d1c,6386691e-4df4-48c2-b14a-a204894b334b,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2024-07-16 12:36:10.142818+00,2024-07-19 23:36:10.142818+00,2024-07-20 00:34:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,58,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-01-12 12:36:10.142818+00,2024-07-16 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ba705856-af02-4dbb-a431-787cba1cb917,89e43624-0d65-4ead-9c78-15a7b1de7d1c,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,low,completed,2025-01-12 12:36:10.142818+00,2025-01-13 23:36:10.142818+00,2025-01-14 00:59:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",236.00,480.00,83,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-07-11 12:36:10.142818+00,2025-01-12 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
61c7e205-9f03-45e0-82fa-4e7a599f815e,89e43624-0d65-4ead-9c78-15a7b1de7d1c,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2025-07-11 12:36:10.142818+00,2025-07-15 01:36:10.142818+00,2025-07-15 04:32:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,176,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-01-07 12:36:10.142818+00,2025-07-11 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b7077df3-a729-45d4-ae7f-341bd4e400e3,89e43624-0d65-4ead-9c78-15a7b1de7d1c,6386691e-4df4-48c2-b14a-a204894b334b,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,scheduled,2026-01-07 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2025-12-31 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
b7635c54-41a5-4aca-b586-6c64e7dae079,5094c415-bfc6-4ad7-97eb-9ee6e1da6df2,6386691e-4df4-48c2-b14a-a204894b334b,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2023-10-31 12:36:10.142818+00,2023-11-08 23:36:10.142818+00,2023-11-09 01:54:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",584.00,480.00,138,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-04-28 12:36:10.142818+00,2023-10-31 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
