id,category_id,current_location_id,custodian_user_id,asset_tag,serial_number,brand,model,specifications,condition,status,purchase_date,purchase_cost,next_maintenance_due_at,risk_band,risk_reasons,retired_at,retirement_reason,created_at,updated_at,created_by,updated_by
1e2d69e1-a40a-4f04-b631-df9223aade50,dcef2060-f580-4ab7-a9eb-745c55d8e893,b82c31fb-e089-421b-a0d9-9c5e117bb57f,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PRINTER-00259,ITPRINTER-725331,Canon,LaserJet M420,{},fair,active,2020-04-07,12600.00,2026-09-30 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""129% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_due_within_horizon"", ""detail"": ""9 days to next service"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.500}]",,,2020-04-14 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
e35e601c-6f78-4408-ba55-dcbc531ccba7,dcef2060-f580-4ab7-a9eb-745c55d8e893,af21c725-bf6f-4560-aa7b-6019030410ea,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PRINTER-00187,ITPRINTER-235456,Brother,LaserJet M410,{},good,active,2023-06-16,10900.00,2026-04-15 12:36:10.142818+00,high,"[{""code"": ""maintenance_overdue"", ""detail"": ""159 days overdue"", ""weight"": 0.30}, {""code"": ""high_downtime"", ""detail"": ""20 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.450}]",,,2023-06-23 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
5810bbf3-f562-4d77-bf97-38ff07955a20,dcef2060-f580-4ab7-a9eb-745c55d8e893,5bac9e47-d100-44c8-b570-0db31ea21fad,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PRINTER-00163,ITPRINTER-577755,Canon,LaserJet M424,{},good,active,2021-11-26,12600.00,2026-12-01 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""96% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2021-12-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
550154dc-5d4f-47b3-8703-91791bbf8896,dcef2060-f580-4ab7-a9eb-745c55d8e893,3288eed1-6ae3-45da-acb7-12c603a5bfed,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PRINTER-00139,ITPRINTER-453912,Canon,LaserJet M419,{},good,active,2024-10-12,10900.00,2026-11-01 00:00:00+00,low,"[{""code"": ""warranty_expiring"", ""detail"": ""21 days of warranty cover left"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2024-10-19 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
f5eb43b5-b632-457f-adf3-d3493046df2c,dcef2060-f580-4ab7-a9eb-745c55d8e893,b82c31fb-e089-421b-a0d9-9c5e117bb57f,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PRINTER-00091,ITPRINTER-842707,HP,LaserJet M410,{},good,active,2024-12-22,10900.00,2027-01-11 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2024-12-29 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a6cea4e8-cdc6-439d-81e3-f91db2425a10,dcef2060-f580-4ab7-a9eb-745c55d8e893,87c202bd-5d44-4042-accc-214381d58ab5,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PRINTER-00067,ITPRINTER-364438,Brother,LaserJet M400,{},fair,active,2025-04-05,12600.00,2026-12-26 00:00:00+00,low,"[{""code"": ""high_downtime"", ""detail"": ""21 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.100}]",,,2025-04-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
cf5ba2e7-6b94-4dbc-a003-1566cc9ec1d6,dcef2060-f580-4ab7-a9eb-745c55d8e893,73fdb59c-ac31-400e-bf53-3b4e19b20c10,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-IT-PRINTER-00043,ITPRINTER-395495,HP,LaserJet M412,{},good,active,2025-07-10,10900.00,2026-12-02 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2025-07-17 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
3041d632-b087-486d-a685-e3fdfd992ebd,dcef2060-f580-4ab7-a9eb-745c55d8e893,af21c725-bf6f-4560-aa7b-6019030410ea,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PRINTER-00019,ITPRINTER-229594,Brother,LaserJet M425,{},fair,active,2026-03-09,12600.00,2026-12-04 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2026-03-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
832c7574-047b-40be-beda-2beb93318b0b,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,477a6a8f-fc3e-46c4-9661-b8e18aa51458,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00404,ITSWITCH-947219,Cisco,SW-8G,"{""ports"": 48, ""speed_gbps"": 1}",fair,active,2025-10-18,13700.00,2026-11-17 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2025-10-25 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
2cfb2fa5-b3ce-42e3-a573-6689222edd4c,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,0807df48-ba0b-4ac3-ba93-906a9ddd9acb,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00380,ITSWITCH-174161,Cisco,SW-24G,"{""ports"": 8, ""speed_gbps"": 1}",poor,active,2023-02-12,12100.00,2027-03-28 12:36:10.142818+00,medium,"[{""code"": ""condition_poor"", ""detail"": ""condition reported as poor"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.200}]",,,2023-02-19 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
1cc709ca-b880-4b67-80ce-50f03f595673,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,9c9b191e-d225-40f7-8f83-7360ac682d26,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-SWITCH-00356,ITSWITCH-701577,MikroTik,SW-24G,"{""ports"": 48, ""speed_gbps"": 1}",good,active,2023-07-16,10500.00,2027-01-09 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2023-07-23 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
c280c1ba-cd7b-4693-84e1-812891f1a559,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,bf145be9-a3ed-43c6-8b63-9ac65a15909b,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-SWITCH-00332,ITSWITCH-629602,MikroTik,SW-24G,"{""ports"": 8, ""speed_gbps"": 1}",good,active,2023-08-16,10500.00,2025-06-20 12:36:10.142818+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""458 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2023-08-23 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
ac6dd7f1-28c7-406e-9da4-8c7f1feffe78,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,42a0fa0c-5355-4ca9-b2c2-a1b6993ee48b,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00308,ITSWITCH-330722,Cisco,SW-8G,"{""ports"": 8, ""speed_gbps"": 1}",new,active,2023-06-29,10500.00,2027-03-26 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2023-07-06 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
4f9d1a2d-6a7b-4392-a598-894acb28d19b,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,ce1019d0-93ab-4aad-a9c1-504e7de174b1,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-SWITCH-00284,ITSWITCH-495556,TP-Link,SW-8G,"{""ports"": 24, ""speed_gbps"": 1}",good,active,2022-09-23,12100.00,2027-01-01 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2022-09-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
c436bbce-52e1-4e34-9045-cf81fa01bd57,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,477a6a8f-fc3e-46c4-9661-b8e18aa51458,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00236,ITSWITCH-760121,MikroTik,SW-24G,"{""ports"": 48, ""speed_gbps"": 1}",good,active,2026-01-28,10500.00,2027-02-27 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2026-02-04 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
00467cc1-0ce5-4719-920d-17bb7fc50ded,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,0807df48-ba0b-4ac3-ba93-906a9ddd9acb,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00212,ITSWITCH-192820,Cisco,SW-16G,"{""ports"": 48, ""speed_gbps"": 1}",good,active,2020-04-19,10500.00,2026-11-01 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""92% of expected life consumed"", ""weight"": 0.30}, {""code"": ""high_downtime"", ""detail"": ""27 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.450}]",,,2020-04-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
88aa52f8-d735-4d98-9d6d-abf71c2080af,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,9c9b191e-d225-40f7-8f83-7360ac682d26,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-SWITCH-00188,ITSWITCH-876763,MikroTik,SW-8G,"{""ports"": 48, ""speed_gbps"": 1}",fair,active,2019-11-26,13700.00,2026-02-22 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""97% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""211 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2019-12-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
7250124f-2dc4-4492-b322-56162422c764,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,bf145be9-a3ed-43c6-8b63-9ac65a15909b,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-SWITCH-00164,ITSWITCH-339727,Cisco,SW-8G,"{""ports"": 24, ""speed_gbps"": 1}",good,active,2025-03-27,15300.00,2027-04-26 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2025-04-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
efb5ac45-3c44-4ec3-9ee3-52e15db58160,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,42a0fa0c-5355-4ca9-b2c2-a1b6993ee48b,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00140,ITSWITCH-610749,TP-Link,SW-24G,"{""ports"": 8, ""speed_gbps"": 1}",good,active,2025-12-15,12100.00,2027-01-14 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2025-12-22 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
62cfaba8-7d2a-48b9-ae1f-ba04b998cd16,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,ce1019d0-93ab-4aad-a9c1-504e7de174b1,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-SWITCH-00116,ITSWITCH-899243,Cisco,SW-8G,"{""ports"": 48, ""speed_gbps"": 1}",good,active,2019-11-07,13700.00,2027-02-01 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""98% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2019-11-14 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
559c20fe-2de3-400c-a520-08dc16f99239,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,8ce58e75-8b56-44e0-b303-308ab877a282,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-SWITCH-00092,ITSWITCH-413363,TP-Link,SW-8G,"{""ports"": 8, ""speed_gbps"": 1}",good,active,2021-11-23,15300.00,2027-03-11 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2021-11-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
714404dd-0ea9-4606-8617-a537135a8c97,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,477a6a8f-fc3e-46c4-9661-b8e18aa51458,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00068,ITSWITCH-747945,Cisco,SW-16G,"{""ports"": 8, ""speed_gbps"": 1}",fair,active,2022-01-29,12100.00,2025-12-16 12:36:10.142818+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""279 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2022-02-05 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
3dbc67c6-5c4d-429b-b3c0-77fe16988f3e,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,0807df48-ba0b-4ac3-ba93-906a9ddd9acb,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-SWITCH-00044,ITSWITCH-554767,TP-Link,SW-16G,"{""ports"": 8, ""speed_gbps"": 1}",fair,active,2024-01-05,15300.00,2027-04-23 12:36:10.142818+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2024-01-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
72f2dc4f-7955-452b-a802-069fbd246bca,4b27503f-1f69-4ff3-bbc6-f31d8394bbe6,9c9b191e-d225-40f7-8f83-7360ac682d26,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-SWITCH-00020,ITSWITCH-372577,TP-Link,SW-24G,"{""ports"": 24, ""speed_gbps"": 1}",new,active,2021-09-04,15300.00,2025-01-12 12:36:10.142818+00,high,"[{""code"": ""age_high"", ""detail"": ""72% of expected life consumed"", ""weight"": 0.15}, {""code"": ""maintenance_overdue"", ""detail"": ""617 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.500}]",,,2021-09-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
00222747-db35-4e0a-86df-e34d11f449b3,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,0a9ffe3b-a3e2-439e-a1a8-f299379438e2,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-LAB-OSC-00406,LABOSC-643789,LabLine,OSC-106,"{""channels"": 2, ""bandwidth_mhz"": 300}",good,active,2022-05-23,62000.00,2027-02-20 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2022-05-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
1e33351a-317b-41ce-8c95-23d0ba4fb3bb,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,14b66bd0-87c7-4b31-b195-99a166e255b1,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-LAB-OSC-00382,LABOSC-981571,LabLine,OSC-106,"{""channels"": 2, ""bandwidth_mhz"": 200}",fair,active,2025-03-10,71500.00,2026-04-09 00:00:00+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""166 days overdue"", ""weight"": 0.30}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.300}]",,,2025-03-17 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a8fec32f-4bde-47d0-aa4e-8c058ce61ec8,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,b430dfa5-4f26-4ce2-bba1-b6ed3b2eefd4,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-LAB-OSC-00358,LABOSC-631186,LabLine,OSC-108,"{""channels"": 2, ""bandwidth_mhz"": 300}",good,active,2024-11-02,81000.00,2026-12-02 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2024-11-09 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
34875e76-b807-41d4-8133-023d994186f5,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,4c2ec75b-86b2-44fa-94e9-0ac0abe593cc,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-LAB-OSC-00334,LABOSC-952366,LabLine,OSC-109,"{""channels"": 4, ""bandwidth_mhz"": 100}",good,active,2023-07-14,62000.00,2027-02-24 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2023-07-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
67797a5f-d034-4d25-bfcd-aa7b31367225,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,023a8b57-58c8-49be-b50f-d5bf95d912a1,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-LAB-OSC-00310,LABOSC-582858,LabLine,OSC-102,"{""channels"": 2, ""bandwidth_mhz"": 200}",good,active,2020-06-26,81000.00,2026-11-02 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2020-07-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
84680d23-d8b1-45bd-ba2d-92acc232d29f,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,67bdcd67-117b-453f-88c9-25b12a0565e7,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-LAB-OSC-00286,LABOSC-154767,LabLine,OSC-100,"{""channels"": 2, ""bandwidth_mhz"": 200}",good,active,2023-03-20,81000.00,2025-06-24 12:36:10.142818+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""454 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2023-03-27 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
cde48c12-3a09-4ca8-a061-50fc175bfb86,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,4f677013-b830-462d-a160-59ec1cdb41ec,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-LAB-OSC-00262,LABOSC-870279,LabLine,OSC-109,"{""channels"": 4, ""bandwidth_mhz"": 100}",fair,active,2022-01-03,62000.00,2027-06-29 12:36:10.142818+00,low,"[{""code"": ""high_downtime"", ""detail"": ""20 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.150}]",,,2022-01-10 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
0bd6559f-9592-40f3-8c97-fde0cb50e6b4,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,0a9ffe3b-a3e2-439e-a1a8-f299379438e2,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-LAB-OSC-00238,LABOSC-426894,LabLine,OSC-103,"{""channels"": 2, ""bandwidth_mhz"": 300}",good,active,2021-03-01,90500.00,2027-08-27 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2021-03-08 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
03d0f3b4-1d04-4940-994b-2a431fd5dd7b,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,14b66bd0-87c7-4b31-b195-99a166e255b1,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-LAB-OSC-00214,LABOSC-489555,LabLine,OSC-107,"{""channels"": 4, ""bandwidth_mhz"": 200}",good,active,2024-01-04,81000.00,2027-03-20 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2024-01-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
3676339e-daad-4af9-a8b4-c9c82b19884b,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,4c2ec75b-86b2-44fa-94e9-0ac0abe593cc,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-LAB-OSC-00166,LABOSC-562982,LabLine,OSC-107,"{""channels"": 2, ""bandwidth_mhz"": 300}",new,active,2021-07-10,81000.00,2027-04-01 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2021-07-17 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a3985487-ac7c-4e99-944f-0072c21a653a,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,023a8b57-58c8-49be-b50f-d5bf95d912a1,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-LAB-OSC-00142,LABOSC-531294,LabLine,OSC-101,"{""channels"": 2, ""bandwidth_mhz"": 200}",good,active,2023-10-18,90500.00,2027-05-12 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2023-10-25 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a91c1213-d486-49c1-a3de-e25a79c1d1ef,f4f70d56-e321-4804-9b2d-7bd5ea0e9255,67bdcd67-117b-453f-88c9-25b12a0565e7,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-LAB-OSC-00118,LABOSC-656883,LabLine,OSC-105,"{""channels"": 4, ""bandwidth_mhz"": 300}",good,lost,2019-10-15,81000.00,2027-08-05 12:36:10.142818+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2019-10-22 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
