asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure,missing_days_to_failure,failure_status,age_years,life_used_percentage,total_maintenance_events,maintenance_cost_per_work_order,failure_history_flag,high_maintenance_flag,warranty_status,snapshot_year,snapshot_month,snapshot_month_name,age_group,cost_group
AST-IT-PC-00409,2024-01-11,IT-PC,IT,60,60,2.0,17800.0,unknown,t,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.16427104722792607,3.3333333333333335,0,0.0,0,0,Active,2024,1,January,0-1 Years,High Cost
AST-IT-PC-00409,2024-02-10,IT-PC,IT,60,90,3.0,17800.0,unknown,t,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.2464065708418891,5.0,0,0.0,0,0,Active,2024,2,February,0-1 Years,High Cost
AST-IT-PC-00409,2024-03-11,IT-PC,IT,60,120,3.9,17800.0,unknown,t,1,0,537.0,1.53,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.32854209445585214,6.5,2,537.0,0,1,Active,2024,3,March,0-1 Years,High Cost
AST-IT-PC-00409,2024-04-10,IT-PC,IT,60,150,4.9,17800.0,unknown,t,1,0,537.0,1.53,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.4106776180698152,8.166666666666668,2,537.0,0,1,Active,2024,4,April,0-1 Years,High Cost
AST-IT-PC-00409,2024-05-10,IT-PC,IT,60,180,5.9,17800.0,unknown,t,1,0,537.0,1.53,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.4928131416837782,9.833333333333334,2,537.0,0,1,Active,2024,5,May,0-1 Years,High Cost
AST-IT-PC-00409,2024-06-09,IT-PC,IT,60,210,6.9,17800.0,unknown,t,1,0,537.0,1.53,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.5749486652977412,11.5,1,537.0,0,0,Active,2024,6,June,0-1 Years,High Cost
AST-IT-PC-00409,2024-07-09,IT-PC,IT,60,240,7.9,17800.0,unknown,t,1,0,537.0,1.53,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.6570841889117043,13.166666666666668,1,537.0,0,0,Active,2024,7,July,0-1 Years,High Cost
AST-IT-PC-00409,2024-08-08,IT-PC,IT,60,270,8.9,17800.0,unknown,t,1,0,537.0,1.53,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.7392197125256673,14.833333333333334,1,537.0,0,0,Active,2024,8,August,0-1 Years,High Cost
AST-IT-PC-00409,2024-09-07,IT-PC,IT,60,300,9.9,17800.0,unknown,t,2,0,1126.0,1.44,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.8213552361396304,16.5,3,563.0,0,1,Active,2024,9,September,0-1 Years,High Cost
AST-IT-PC-00409,2024-10-07,IT-PC,IT,60,330,10.8,17800.0,unknown,t,2,0,1126.0,1.44,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9034907597535934,18.000000000000004,3,563.0,0,1,Active,2024,10,October,0-1 Years,High Cost
AST-IT-PC-00409,2024-11-06,IT-PC,IT,60,360,11.8,17800.0,unknown,t,2,0,1126.0,1.44,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,0.9856262833675564,19.666666666666668,3,563.0,0,1,Active,2024,11,November,0-1 Years,High Cost
AST-IT-PC-00409,2024-12-06,IT-PC,IT,60,390,12.8,17800.0,unknown,t,2,0,1126.0,1.44,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.0677618069815196,21.333333333333336,2,563.0,0,0,Active,2024,12,December,1-3 Years,High Cost
AST-IT-PC-00409,2025-01-05,IT-PC,IT,60,420,13.8,17800.0,unknown,t,2,0,1126.0,1.44,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.1498973305954825,23.0,2,563.0,0,0,Active,2025,1,January,1-3 Years,High Cost
AST-IT-PC-00409,2025-02-04,IT-PC,IT,60,450,14.8,17800.0,unknown,t,2,0,1126.0,1.44,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.2320328542094456,24.666666666666668,2,563.0,0,0,Active,2025,2,February,1-3 Years,High Cost
AST-IT-PC-00409,2025-03-06,IT-PC,IT,60,480,15.8,17800.0,unknown,t,3,0,1366.0,1.75,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3141683778234086,26.333333333333336,4,455.3333333333333,0,1,Active,2025,3,March,1-3 Years,High Cost
AST-IT-PC-00409,2025-04-05,IT-PC,IT,60,510,16.8,17800.0,unknown,t,3,0,1366.0,1.75,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.3963039014373717,28.000000000000004,4,455.3333333333333,0,1,Active,2025,4,April,1-3 Years,High Cost
AST-IT-PC-00409,2025-05-05,IT-PC,IT,60,540,17.7,17800.0,unknown,t,3,0,1366.0,1.75,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.4784394250513346,29.5,4,455.3333333333333,0,1,Active,2025,5,May,1-3 Years,High Cost
AST-IT-PC-00409,2025-06-04,IT-PC,IT,60,570,18.7,17800.0,unknown,t,3,0,1366.0,1.75,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.5605749486652978,31.166666666666664,3,455.3333333333333,0,0,Active,2025,6,June,1-3 Years,High Cost
AST-IT-PC-00409,2025-07-04,IT-PC,IT,60,600,19.7,17800.0,unknown,t,3,0,1366.0,1.75,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.6427104722792607,32.83333333333333,3,455.3333333333333,0,0,Active,2025,7,July,1-3 Years,High Cost
AST-IT-PC-00409,2025-08-03,IT-PC,IT,60,630,20.7,17800.0,unknown,t,3,0,1366.0,1.75,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.7248459958932238,34.5,3,455.3333333333333,0,0,Active,2025,8,August,1-3 Years,High Cost
AST-IT-PC-00409,2025-09-02,IT-PC,IT,60,660,21.7,17800.0,unknown,t,4,0,1486.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.8069815195071868,36.166666666666664,5,371.5,0,1,Active,2025,9,September,1-3 Years,High Cost
AST-IT-PC-00409,2025-10-02,IT-PC,IT,60,690,22.7,17800.0,unknown,t,4,0,1486.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.88911704312115,37.83333333333333,5,371.5,0,1,Active,2025,10,October,1-3 Years,High Cost
AST-IT-PC-00409,2025-11-01,IT-PC,IT,60,720,23.7,17800.0,unknown,t,4,0,1486.0,1.64,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,1.9712525667351128,39.49999999999999,5,371.5,0,1,Active,2025,11,November,1-3 Years,High Cost
AST-IT-PC-00409,2025-12-01,IT-PC,IT,60,750,24.6,17800.0,unknown,f,4,0,1486.0,1.64,0,Engineering Building,Electrical Engineering Department,office,1,6.0,0,Failure,2.0533880903490758,41.0,4,371.5,0,0,Inactive,2025,12,December,1-3 Years,High Cost
AST-IT-PC-00409,2025-12-31,IT-PC,IT,60,780,25.6,17800.0,unknown,f,5,1,3094.0,9.75,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.135523613963039,42.66666666666667,6,618.8,1,1,Inactive,2025,12,December,1-3 Years,High Cost
AST-IT-PC-00409,2026-01-30,IT-PC,IT,60,810,26.6,17800.0,unknown,f,5,1,3094.0,9.75,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.217659137577002,44.333333333333336,6,618.8,1,1,Inactive,2026,1,January,1-3 Years,High Cost
AST-IT-PC-00409,2026-03-01,IT-PC,IT,60,840,27.6,17800.0,unknown,f,6,1,3214.0,8.6,2,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.299794661190965,46.0,8,535.6666666666666,1,1,Inactive,2026,3,March,1-3 Years,High Cost
AST-IT-PC-00409,2026-03-31,IT-PC,IT,60,870,28.6,17800.0,unknown,f,6,1,3214.0,8.6,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.3819301848049284,47.66666666666667,7,535.6666666666666,1,1,Inactive,2026,3,March,1-3 Years,High Cost
AST-IT-PC-00409,2026-04-30,IT-PC,IT,60,900,29.6,17800.0,unknown,f,6,1,3214.0,8.6,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.4640657084188913,49.333333333333336,7,535.6666666666666,1,1,Inactive,2026,4,April,1-3 Years,High Cost
AST-IT-PC-00409,2026-05-30,IT-PC,IT,60,930,30.6,17800.0,failed,f,6,1,3214.0,8.6,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.546201232032854,51.0,6,535.6666666666666,1,0,Inactive,2026,5,May,1-3 Years,High Cost
AST-IT-PC-00409,2026-06-29,IT-PC,IT,60,960,31.5,17800.0,failed,f,6,1,3214.0,8.6,0,Engineering Building,Electrical Engineering Department,office,1,7.0,0,Failure,2.628336755646817,52.5,6,535.6666666666666,1,0,Inactive,2026,6,June,1-3 Years,High Cost
AST-IT-PC-00409,2026-07-29,IT-PC,IT,60,990,32.5,17800.0,failed,f,7,2,5307.0,12.86,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.7104722792607805,54.166666666666664,8,758.1428571428571,1,1,Inactive,2026,7,July,1-3 Years,High Cost
AST-IT-PC-00410,2023-09-22,IT-PC,IT,60,208,6.8,17000.0,unknown,t,0,0,0.0,2.08,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.5694729637234771,11.333333333333332,0,0.0,0,0,Active,2023,9,September,0-1 Years,High Cost
AST-IT-PC-00410,2023-10-22,IT-PC,IT,60,238,7.8,17000.0,unknown,t,1,0,240.0,2.07,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.6516084873374401,13.0,2,240.0,0,1,Active,2023,10,October,0-1 Years,High Cost
AST-IT-PC-00410,2023-11-21,IT-PC,IT,60,268,8.8,17000.0,unknown,t,1,0,240.0,2.07,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.7337440109514032,14.666666666666666,2,240.0,0,1,Active,2023,11,November,0-1 Years,High Cost
AST-IT-PC-00410,2023-12-21,IT-PC,IT,60,298,9.8,17000.0,unknown,t,1,0,240.0,2.07,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.8158795345653662,16.333333333333336,2,240.0,0,1,Active,2023,12,December,0-1 Years,High Cost
AST-IT-PC-00410,2024-01-20,IT-PC,IT,60,328,10.8,17000.0,unknown,t,1,0,240.0,2.07,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.8980150581793293,18.000000000000004,1,240.0,0,0,Active,2024,1,January,0-1 Years,High Cost
AST-IT-PC-00410,2024-02-19,IT-PC,IT,60,358,11.8,17000.0,unknown,t,1,0,240.0,2.07,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,0.9801505817932923,19.666666666666668,1,240.0,0,0,Active,2024,2,February,0-1 Years,High Cost
AST-IT-PC-00410,2024-03-20,IT-PC,IT,60,388,12.7,17000.0,unknown,t,1,0,240.0,2.07,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.0622861054072552,21.166666666666664,1,240.0,0,0,Active,2024,3,March,1-3 Years,High Cost
AST-IT-PC-00410,2024-04-19,IT-PC,IT,60,418,13.7,17000.0,unknown,t,2,0,480.0,1.96,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.1444216290212184,22.833333333333332,3,240.0,0,1,Active,2024,4,April,1-3 Years,High Cost
AST-IT-PC-00410,2024-05-19,IT-PC,IT,60,448,14.7,17000.0,unknown,t,2,0,480.0,1.96,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.2265571526351813,24.5,3,240.0,0,1,Active,2024,5,May,1-3 Years,High Cost
AST-IT-PC-00410,2024-06-18,IT-PC,IT,60,478,15.7,17000.0,unknown,t,2,0,480.0,1.96,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.3086926762491444,26.166666666666664,3,240.0,0,1,Active,2024,6,June,1-3 Years,High Cost
AST-IT-PC-00410,2024-07-18,IT-PC,IT,60,508,16.7,17000.0,unknown,t,2,0,480.0,1.96,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.3908281998631074,27.833333333333332,2,240.0,0,0,Active,2024,7,July,1-3 Years,High Cost
AST-IT-PC-00410,2024-08-17,IT-PC,IT,60,538,17.7,17000.0,unknown,t,2,0,480.0,1.96,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.4729637234770705,29.5,2,240.0,0,0,Active,2024,8,August,1-3 Years,High Cost
AST-IT-PC-00410,2024-09-16,IT-PC,IT,60,568,18.7,17000.0,unknown,t,2,0,480.0,1.96,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.5550992470910336,31.166666666666664,2,240.0,0,0,Active,2024,9,September,1-3 Years,High Cost
AST-IT-PC-00410,2024-10-16,IT-PC,IT,60,598,19.6,17000.0,unknown,t,3,0,600.0,2.18,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.6372347707049966,32.66666666666667,4,200.0,0,1,Active,2024,10,October,1-3 Years,High Cost
AST-IT-PC-00410,2024-11-15,IT-PC,IT,60,628,20.6,17000.0,unknown,t,3,0,600.0,2.18,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.7193702943189597,34.333333333333336,4,200.0,0,1,Active,2024,11,November,1-3 Years,High Cost
AST-IT-PC-00410,2024-12-15,IT-PC,IT,60,658,21.6,17000.0,unknown,t,3,0,600.0,2.18,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.8015058179329226,36.00000000000001,4,200.0,0,1,Active,2024,12,December,1-3 Years,High Cost
AST-IT-PC-00410,2025-01-14,IT-PC,IT,60,688,22.6,17000.0,unknown,t,3,0,600.0,2.18,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.8836413415468858,37.66666666666667,3,200.0,0,0,Active,2025,1,January,1-3 Years,High Cost
AST-IT-PC-00410,2025-02-13,IT-PC,IT,60,718,23.6,17000.0,unknown,t,3,0,600.0,2.18,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,1.9657768651608487,39.333333333333336,3,200.0,0,0,Active,2025,2,February,1-3 Years,High Cost
AST-IT-PC-00410,2025-03-15,IT-PC,IT,60,748,24.6,17000.0,unknown,f,3,0,600.0,2.18,0,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,2.0479123887748116,41.0,3,200.0,0,0,Inactive,2025,3,March,1-3 Years,High Cost
AST-IT-PC-00410,2025-04-14,IT-PC,IT,60,778,25.6,17000.0,unknown,f,4,0,720.0,1.84,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,2.130047912388775,42.66666666666667,5,180.0,0,1,Inactive,2025,4,April,1-3 Years,High Cost
AST-IT-PC-00410,2025-05-14,IT-PC,IT,60,808,26.5,17000.0,unknown,f,4,0,720.0,1.84,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,2.212183436002738,44.166666666666664,5,180.0,0,1,Inactive,2025,5,May,1-3 Years,High Cost
AST-IT-PC-00410,2025-06-13,IT-PC,IT,60,838,27.5,17000.0,unknown,f,4,0,720.0,1.84,1,AI and Data Science Building,Artificial Intelligence Department,room,0,,1,No Failure,2.294318959616701,45.83333333333333,5,180.0,0,1,Inactive,2025,6,June,1-3 Years,High Cost
AST-IT-PC-00410,2025-07-13,IT-PC,IT,60,868,28.5,17000.0,unknown,f,4,0,720.0,1.84,0,Administration Building,Unknown,room,0,,1,No Failure,2.3764544832306638,47.5,4,180.0,0,0,Inactive,2025,7,July,1-3 Years,High Cost
AST-IT-PC-00410,2025-08-12,IT-PC,IT,60,898,29.5,17000.0,unknown,f,4,0,720.0,1.84,0,Administration Building,Unknown,room,0,,1,No Failure,2.458590006844627,49.166666666666664,4,180.0,0,0,Inactive,2025,8,August,1-3 Years,High Cost
AST-IT-PC-00410,2025-09-11,IT-PC,IT,60,928,30.5,17000.0,unknown,f,4,0,720.0,1.84,0,Administration Building,Unknown,room,0,,1,No Failure,2.54072553045859,50.83333333333333,4,180.0,0,0,Inactive,2025,9,September,1-3 Years,High Cost
AST-IT-PC-00410,2025-10-11,IT-PC,IT,60,958,31.5,17000.0,unknown,f,5,0,2052.0,1.64,1,Administration Building,Unknown,room,0,,1,No Failure,2.622861054072553,52.5,6,410.4,0,1,Inactive,2025,10,October,1-3 Years,High Cost
AST-IT-PC-00410,2025-11-10,IT-PC,IT,60,988,32.5,17000.0,unknown,f,5,0,2052.0,1.64,1,Administration Building,Unknown,room,0,,1,No Failure,2.704996577686516,54.166666666666664,6,410.4,0,1,Inactive,2025,11,November,1-3 Years,High Cost
AST-IT-PC-00410,2025-12-10,IT-PC,IT,60,1018,33.4,17000.0,unknown,f,5,0,2052.0,1.64,1,Administration Building,Unknown,room,0,,1,No Failure,2.7871321013004793,55.666666666666664,6,410.4,0,1,Inactive,2025,12,December,1-3 Years,High Cost
AST-IT-PC-00410,2026-01-09,IT-PC,IT,60,1048,34.4,17000.0,unknown,f,5,0,2052.0,1.64,0,Administration Building,Unknown,room,0,,1,No Failure,2.869267624914442,57.333333333333336,5,410.4,0,0,Inactive,2026,1,January,1-3 Years,High Cost
AST-IT-PC-00410,2026-02-08,IT-PC,IT,60,1078,35.4,17000.0,unknown,f,5,0,2052.0,1.64,0,Administration Building,Unknown,room,0,,1,No Failure,2.951403148528405,59.0,5,410.4,0,0,Inactive,2026,2,February,1-3 Years,High Cost
AST-IT-PC-00410,2026-03-10,IT-PC,IT,60,1108,36.4,17000.0,unknown,f,5,0,2052.0,1.64,0,Administration Building,Unknown,room,0,,1,No Failure,3.033538672142368,60.66666666666667,5,410.4,0,0,Inactive,2026,3,March,3-5 Years,High Cost
AST-IT-PC-00410,2026-04-09,IT-PC,IT,60,1138,37.4,17000.0,unknown,f,6,0,2172.0,1.66,1,Administration Building,Unknown,room,0,,1,No Failure,3.1156741957563314,62.33333333333333,7,362.0,0,1,Inactive,2026,4,April,3-5 Years,High Cost
AST-IT-PC-00410,2026-05-09,IT-PC,IT,60,1168,38.4,17000.0,unknown,f,6,0,2172.0,1.66,1,Administration Building,Unknown,room,0,,1,No Failure,3.1978097193702943,64.0,7,362.0,0,1,Inactive,2026,5,May,3-5 Years,High Cost
AST-IT-PC-00410,2026-06-08,IT-PC,IT,60,1198,39.4,17000.0,unknown,f,6,0,2172.0,1.66,1,Administration Building,Unknown,room,0,,1,No Failure,3.2799452429842573,65.66666666666666,7,362.0,0,1,Inactive,2026,6,June,3-5 Years,High Cost
AST-IT-PC-00410,2026-07-08,IT-PC,IT,60,1228,40.3,17000.0,unknown,f,6,0,2172.0,1.66,0,Administration Building,Unknown,room,0,,1,No Failure,3.36208076659822,67.16666666666666,6,362.0,0,0,Inactive,2026,7,July,3-5 Years,High Cost
AST-IT-PC-00410,2026-08-07,IT-PC,IT,60,1258,41.3,17000.0,unknown,f,6,0,2172.0,1.66,0,Administration Building,Unknown,room,0,,1,No Failure,3.4442162902121836,68.83333333333333,6,362.0,0,0,Inactive,2026,8,August,3-5 Years,High Cost
AST-IT-PC-00411,2023-10-02,IT-PC,IT,60,60,2.0,21800.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.16427104722792607,3.3333333333333335,0,0.0,0,0,Active,2023,10,October,0-1 Years,High Cost
AST-IT-PC-00411,2023-11-01,IT-PC,IT,60,90,3.0,21800.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.2464065708418891,5.0,0,0.0,0,0,Active,2023,11,November,0-1 Years,High Cost
AST-IT-PC-00411,2023-12-01,IT-PC,IT,60,120,3.9,21800.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.32854209445585214,6.5,0,0.0,0,0,Active,2023,12,December,0-1 Years,High Cost
AST-IT-PC-00411,2023-12-31,IT-PC,IT,60,150,4.9,21800.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.4106776180698152,8.166666666666668,0,0.0,0,0,Active,2023,12,December,0-1 Years,High Cost
AST-IT-PC-00411,2024-01-30,IT-PC,IT,60,180,5.9,21800.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,1,16.0,0,Failure,0.4928131416837782,9.833333333333334,0,0.0,0,0,Active,2024,1,January,0-1 Years,High Cost
AST-IT-PC-00411,2024-02-29,IT-PC,IT,60,210,6.9,21800.0,unknown,t,1,1,2761.0,14.92,1,Administration Building,Unknown,room,0,,1,No Failure,0.5749486652977412,11.5,2,2761.0,1,1,Active,2024,2,February,0-1 Years,High Cost
AST-IT-PC-00411,2024-03-30,IT-PC,IT,60,240,7.9,21800.0,unknown,t,2,1,3121.0,8.77,2,Administration Building,Unknown,room,0,,1,No Failure,0.6570841889117043,13.166666666666668,4,1560.5,1,1,Active,2024,3,March,0-1 Years,High Cost
AST-IT-PC-00411,2024-04-29,IT-PC,IT,60,270,8.9,21800.0,unknown,t,2,1,3121.0,8.77,2,AI and Data Science Building,Artificial Intelligence Department,office,1,6.0,0,Failure,0.7392197125256673,14.833333333333334,4,1560.5,1,1,Active,2024,4,April,0-1 Years,High Cost
AST-IT-PC-00411,2024-05-29,IT-PC,IT,60,300,9.9,21800.0,unknown,t,3,2,3721.0,9.64,2,AI and Data Science Building,Artificial Intelligence Department,office,1,17.0,0,Failure,0.8213552361396304,16.5,5,1240.3333333333333,1,1,Active,2024,5,May,0-1 Years,High Cost
AST-IT-PC-00411,2024-06-28,IT-PC,IT,60,330,10.8,21800.0,unknown,t,4,3,5856.0,10.17,2,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.9034907597535934,18.000000000000004,6,1464.0,1,1,Active,2024,6,June,0-1 Years,High Cost
AST-IT-PC-00411,2024-07-28,IT-PC,IT,60,360,11.8,21800.0,unknown,t,4,3,5856.0,10.17,2,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,0.9856262833675564,19.666666666666668,6,1464.0,1,1,Active,2024,7,July,0-1 Years,High Cost
AST-IT-PC-00411,2024-08-27,IT-PC,IT,60,390,12.8,21800.0,unknown,t,4,3,5856.0,10.17,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.0677618069815196,21.333333333333336,5,1464.0,1,1,Active,2024,8,August,1-3 Years,High Cost
AST-IT-PC-00411,2024-09-26,IT-PC,IT,60,420,13.8,21800.0,unknown,t,5,3,6096.0,8.46,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.1498973305954825,23.0,6,1219.2,1,1,Active,2024,9,September,1-3 Years,High Cost
AST-IT-PC-00411,2024-10-26,IT-PC,IT,60,450,14.8,21800.0,unknown,t,5,3,6096.0,8.46,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.2320328542094456,24.666666666666668,6,1219.2,1,1,Active,2024,10,October,1-3 Years,High Cost
AST-IT-PC-00411,2024-11-25,IT-PC,IT,60,480,15.8,21800.0,unknown,t,5,3,6096.0,8.46,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.3141683778234086,26.333333333333336,6,1219.2,1,1,Active,2024,11,November,1-3 Years,High Cost
AST-IT-PC-00411,2024-12-25,IT-PC,IT,60,510,16.8,21800.0,unknown,t,5,3,6096.0,8.46,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.3963039014373717,28.000000000000004,5,1219.2,1,0,Active,2024,12,December,1-3 Years,High Cost
AST-IT-PC-00411,2025-01-24,IT-PC,IT,60,540,17.7,21800.0,unknown,t,5,3,6096.0,8.46,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.4784394250513346,29.5,5,1219.2,1,0,Active,2025,1,January,1-3 Years,High Cost
AST-IT-PC-00411,2025-02-23,IT-PC,IT,60,570,18.7,21800.0,unknown,t,5,3,6096.0,8.46,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.5605749486652978,31.166666666666664,5,1219.2,1,0,Active,2025,2,February,1-3 Years,High Cost
AST-IT-PC-00411,2025-03-25,IT-PC,IT,60,600,19.7,21800.0,unknown,t,6,3,6576.0,7.49,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.6427104722792607,32.83333333333333,7,1096.0,1,1,Active,2025,3,March,1-3 Years,High Cost
AST-IT-PC-00411,2025-04-24,IT-PC,IT,60,630,20.7,21800.0,unknown,t,6,3,6576.0,7.49,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.7248459958932238,34.5,7,1096.0,1,1,Active,2025,4,April,1-3 Years,High Cost
AST-IT-PC-00411,2025-05-24,IT-PC,IT,60,660,21.7,21800.0,unknown,t,6,3,6576.0,7.49,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.8069815195071868,36.166666666666664,7,1096.0,1,1,Active,2025,5,May,1-3 Years,High Cost
AST-IT-PC-00411,2025-06-23,IT-PC,IT,60,690,22.7,21800.0,unknown,t,6,3,6576.0,7.49,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.88911704312115,37.83333333333333,6,1096.0,1,0,Active,2025,6,June,1-3 Years,High Cost
AST-IT-PC-00411,2025-07-23,IT-PC,IT,60,720,23.7,21800.0,unknown,t,6,3,6576.0,7.49,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,1.9712525667351128,39.49999999999999,6,1096.0,1,0,Active,2025,7,July,1-3 Years,High Cost
AST-IT-PC-00411,2025-08-22,IT-PC,IT,60,750,24.6,21800.0,unknown,f,6,3,6576.0,7.49,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.0533880903490758,41.0,6,1096.0,1,0,Inactive,2025,8,August,1-3 Years,High Cost
AST-IT-PC-00411,2025-09-21,IT-PC,IT,60,780,25.6,21800.0,unknown,f,7,3,7611.0,6.74,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.135523613963039,42.66666666666667,8,1087.2857142857142,1,1,Inactive,2025,9,September,1-3 Years,High Cost
AST-IT-PC-00411,2025-10-21,IT-PC,IT,60,810,26.6,21800.0,unknown,f,7,3,7611.0,6.74,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.217659137577002,44.333333333333336,8,1087.2857142857142,1,1,Inactive,2025,10,October,1-3 Years,High Cost
AST-IT-PC-00411,2025-11-20,IT-PC,IT,60,840,27.6,21800.0,unknown,f,7,3,7611.0,6.74,1,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.299794661190965,46.0,8,1087.2857142857142,1,1,Inactive,2025,11,November,1-3 Years,High Cost
AST-IT-PC-00411,2025-12-20,IT-PC,IT,60,870,28.6,21800.0,unknown,f,7,3,7611.0,6.74,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.3819301848049284,47.66666666666667,7,1087.2857142857142,1,0,Inactive,2025,12,December,1-3 Years,High Cost
AST-IT-PC-00411,2026-01-19,IT-PC,IT,60,900,29.6,21800.0,unknown,f,7,3,7611.0,6.74,0,AI and Data Science Building,Artificial Intelligence Department,office,0,,1,No Failure,2.4640657084188913,49.333333333333336,7,1087.2857142857142,1,0,Inactive,2026,1,January,1-3 Years,High Cost
