asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure
AST-IT-PROJ-00165,2025-07-13,IT-PROJ,IT,48,729,23.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2025-08-12,IT-PROJ,IT,48,759,24.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2025-09-11,IT-PROJ,IT,48,789,25.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2025-10-11,IT-PROJ,IT,48,819,26.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2025-11-10,IT-PROJ,IT,48,849,27.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2025-12-10,IT-PROJ,IT,48,879,28.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-01-09,IT-PROJ,IT,48,909,29.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-02-08,IT-PROJ,IT,48,939,30.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-03-10,IT-PROJ,IT,48,969,31.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-04-09,IT-PROJ,IT,48,999,32.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-05-09,IT-PROJ,IT,48,1029,33.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-06-08,IT-PROJ,IT,48,1059,34.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-07-08,IT-PROJ,IT,48,1089,35.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00165,2026-08-07,IT-PROJ,IT,48,1119,36.8,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00189,2023-09-22,IT-PROJ,IT,48,386,12.7,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2023-10-22,IT-PROJ,IT,48,416,13.7,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2023-11-21,IT-PROJ,IT,48,446,14.7,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2023-12-21,IT-PROJ,IT,48,476,15.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-01-20,IT-PROJ,IT,48,506,16.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-02-19,IT-PROJ,IT,48,536,17.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-03-20,IT-PROJ,IT,48,566,18.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-04-19,IT-PROJ,IT,48,596,19.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-05-19,IT-PROJ,IT,48,626,20.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-06-18,IT-PROJ,IT,48,656,21.6,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-07-18,IT-PROJ,IT,48,686,22.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-08-17,IT-PROJ,IT,48,716,23.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-09-16,IT-PROJ,IT,48,746,24.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-10-16,IT-PROJ,IT,48,776,25.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-11-15,IT-PROJ,IT,48,806,26.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2024-12-15,IT-PROJ,IT,48,836,27.5,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-01-14,IT-PROJ,IT,48,866,28.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-02-13,IT-PROJ,IT,48,896,29.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-03-15,IT-PROJ,IT,48,926,30.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-04-14,IT-PROJ,IT,48,956,31.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-05-14,IT-PROJ,IT,48,986,32.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-06-13,IT-PROJ,IT,48,1016,33.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-07-13,IT-PROJ,IT,48,1046,34.4,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-08-12,IT-PROJ,IT,48,1076,35.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-09-11,IT-PROJ,IT,48,1106,36.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-10-11,IT-PROJ,IT,48,1136,37.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-11-10,IT-PROJ,IT,48,1166,38.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2025-12-10,IT-PROJ,IT,48,1196,39.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-01-09,IT-PROJ,IT,48,1226,40.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-02-08,IT-PROJ,IT,48,1256,41.3,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-03-10,IT-PROJ,IT,48,1286,42.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-04-09,IT-PROJ,IT,48,1316,43.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-05-09,IT-PROJ,IT,48,1346,44.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-06-08,IT-PROJ,IT,48,1376,45.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-07-08,IT-PROJ,IT,48,1406,46.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00189,2026-08-07,IT-PROJ,IT,48,1436,47.2,18700.00,unknown,f,0,0,0,,0,Engineering Building,Electrical Engineering Department,office,0,
AST-IT-PROJ-00213,2025-01-08,IT-PROJ,IT,48,60,2.0,18700.00,unknown,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-02-07,IT-PROJ,IT,48,90,3.0,18700.00,unknown,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-03-09,IT-PROJ,IT,48,120,3.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-04-08,IT-PROJ,IT,48,150,4.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-05-08,IT-PROJ,IT,48,180,5.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-06-07,IT-PROJ,IT,48,210,6.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-07-07,IT-PROJ,IT,48,240,7.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-08-06,IT-PROJ,IT,48,270,8.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-09-05,IT-PROJ,IT,48,300,9.9,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-10-05,IT-PROJ,IT,48,330,10.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-11-04,IT-PROJ,IT,48,360,11.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2025-12-04,IT-PROJ,IT,48,390,12.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-01-03,IT-PROJ,IT,48,420,13.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-02-02,IT-PROJ,IT,48,450,14.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-03-04,IT-PROJ,IT,48,480,15.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-04-03,IT-PROJ,IT,48,510,16.8,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-05-03,IT-PROJ,IT,48,540,17.7,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-06-02,IT-PROJ,IT,48,570,18.7,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-07-02,IT-PROJ,IT,48,600,19.7,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00213,2026-08-01,IT-PROJ,IT,48,630,20.7,18700.00,fair,t,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00237,2023-09-22,IT-PROJ,IT,48,176,5.8,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2023-10-22,IT-PROJ,IT,48,206,6.8,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2023-11-21,IT-PROJ,IT,48,236,7.8,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2023-12-21,IT-PROJ,IT,48,266,8.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-01-20,IT-PROJ,IT,48,296,9.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-02-19,IT-PROJ,IT,48,326,10.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-03-20,IT-PROJ,IT,48,356,11.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-04-19,IT-PROJ,IT,48,386,12.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-05-19,IT-PROJ,IT,48,416,13.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-06-18,IT-PROJ,IT,48,446,14.7,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-07-18,IT-PROJ,IT,48,476,15.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-08-17,IT-PROJ,IT,48,506,16.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-09-16,IT-PROJ,IT,48,536,17.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-10-16,IT-PROJ,IT,48,566,18.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-11-15,IT-PROJ,IT,48,596,19.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2024-12-15,IT-PROJ,IT,48,626,20.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-01-14,IT-PROJ,IT,48,656,21.6,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-02-13,IT-PROJ,IT,48,686,22.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-03-15,IT-PROJ,IT,48,716,23.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-04-14,IT-PROJ,IT,48,746,24.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-05-14,IT-PROJ,IT,48,776,25.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-06-13,IT-PROJ,IT,48,806,26.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-07-13,IT-PROJ,IT,48,836,27.5,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-08-12,IT-PROJ,IT,48,866,28.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-09-11,IT-PROJ,IT,48,896,29.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-10-11,IT-PROJ,IT,48,926,30.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-11-10,IT-PROJ,IT,48,956,31.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2025-12-10,IT-PROJ,IT,48,986,32.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-01-09,IT-PROJ,IT,48,1016,33.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-02-08,IT-PROJ,IT,48,1046,34.4,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-03-10,IT-PROJ,IT,48,1076,35.3,14500.00,unknown,t,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-04-09,IT-PROJ,IT,48,1106,36.3,14500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-05-09,IT-PROJ,IT,48,1136,37.3,14500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-06-08,IT-PROJ,IT,48,1166,38.3,14500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-07-08,IT-PROJ,IT,48,1196,39.3,14500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00237,2026-08-07,IT-PROJ,IT,48,1226,40.3,14500.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,room,0,
AST-IT-PROJ-00261,2025-11-24,IT-PROJ,IT,48,60,2.0,16600.00,fair,t,0,0,0,,0,Engineering Building,Electrical Engineering Department,room,0,
AST-IT-PROJ-00261,2025-12-24,IT-PROJ,IT,48,90,3.0,16600.00,fair,t,0,0,0,,0,Engineering Building,Electrical Engineering Department,room,0,
AST-IT-PROJ-00261,2026-01-23,IT-PROJ,IT,48,120,3.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-02-22,IT-PROJ,IT,48,150,4.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-03-24,IT-PROJ,IT,48,180,5.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-04-23,IT-PROJ,IT,48,210,6.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-05-23,IT-PROJ,IT,48,240,7.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-06-22,IT-PROJ,IT,48,270,8.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-07-22,IT-PROJ,IT,48,300,9.9,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00261,2026-08-21,IT-PROJ,IT,48,330,10.8,16600.00,fair,t,0,0,0,,0,AI and Data Science Building,Artificial Intelligence Department,room,0,
AST-IT-PROJ-00285,2023-09-22,IT-PROJ,IT,48,1358,44.6,18700.00,unknown,f,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2023-10-22,IT-PROJ,IT,48,1388,45.6,18700.00,unknown,f,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2023-11-21,IT-PROJ,IT,48,1418,46.6,18700.00,unknown,f,0,0,0,,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2023-12-21,IT-PROJ,IT,48,1448,47.6,18700.00,unknown,f,0,0,0,,0,Administration Building,,office,1,17
AST-IT-PROJ-00285,2024-01-20,IT-PROJ,IT,48,1478,48.6,18700.00,unknown,f,1,1,2398.00,37.45,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-02-19,IT-PROJ,IT,48,1508,49.5,18700.00,unknown,f,1,1,2398.00,37.45,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-03-20,IT-PROJ,IT,48,1538,50.5,18700.00,unknown,f,1,1,2398.00,37.45,1,Administration Building,,office,1,8
AST-IT-PROJ-00285,2024-04-19,IT-PROJ,IT,48,1568,51.5,18700.00,unknown,f,2,2,4427.00,25.26,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-05-19,IT-PROJ,IT,48,1598,52.5,18700.00,unknown,f,2,2,4427.00,25.26,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-06-18,IT-PROJ,IT,48,1628,53.5,18700.00,unknown,f,2,2,4427.00,25.26,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-07-18,IT-PROJ,IT,48,1658,54.5,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-08-17,IT-PROJ,IT,48,1688,55.5,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-09-16,IT-PROJ,IT,48,1718,56.4,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-10-16,IT-PROJ,IT,48,1748,57.4,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-11-15,IT-PROJ,IT,48,1778,58.4,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2024-12-15,IT-PROJ,IT,48,1808,59.4,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-01-14,IT-PROJ,IT,48,1838,60.4,18700.00,unknown,f,2,2,4427.00,25.26,0,Administration Building,,office,1,17
AST-IT-PROJ-00285,2025-02-13,IT-PROJ,IT,48,1868,61.4,18700.00,unknown,f,3,3,5748.00,19.05,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-03-15,IT-PROJ,IT,48,1898,62.4,18700.00,unknown,f,3,3,5748.00,19.05,1,Administration Building,,office,1,19
AST-IT-PROJ-00285,2025-04-14,IT-PROJ,IT,48,1928,63.3,18700.00,unknown,f,4,4,8218.00,24.93,2,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-05-14,IT-PROJ,IT,48,1958,64.3,18700.00,unknown,f,4,4,8218.00,24.93,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-06-13,IT-PROJ,IT,48,1988,65.3,18700.00,unknown,f,4,4,8218.00,24.93,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-07-13,IT-PROJ,IT,48,2018,66.3,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-08-12,IT-PROJ,IT,48,2048,67.3,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-09-11,IT-PROJ,IT,48,2078,68.3,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-10-11,IT-PROJ,IT,48,2108,69.3,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-11-10,IT-PROJ,IT,48,2138,70.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2025-12-10,IT-PROJ,IT,48,2168,71.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-01-09,IT-PROJ,IT,48,2198,72.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-02-08,IT-PROJ,IT,48,2228,73.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-03-10,IT-PROJ,IT,48,2258,74.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-04-09,IT-PROJ,IT,48,2288,75.2,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-05-09,IT-PROJ,IT,48,2318,76.1,18700.00,unknown,f,4,4,8218.00,24.93,0,Administration Building,,office,1,8
AST-IT-PROJ-00285,2026-06-08,IT-PROJ,IT,48,2348,77.1,18700.00,unknown,f,5,5,11421.00,29.00,1,Administration Building,,office,0,
AST-IT-PROJ-00285,2026-07-08,IT-PROJ,IT,48,2378,78.1,18700.00,unknown,f,5,5,11421.00,29.00,1,Administration Building,,office,1,11
AST-IT-PROJ-00285,2026-08-07,IT-PROJ,IT,48,2408,79.1,18700.00,unknown,f,6,6,13987.00,27.28,2,Administration Building,,office,1,7
AST-IT-PROJ-00309,2023-09-22,IT-PROJ,IT,48,1276,41.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2023-10-22,IT-PROJ,IT,48,1306,42.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2023-11-21,IT-PROJ,IT,48,1336,43.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2023-12-21,IT-PROJ,IT,48,1366,44.9,16600.00,unknown,f,0,0,0,,0,AI and Data Science Building,Data Science Department,office,1,16
AST-IT-PROJ-00309,2024-01-20,IT-PROJ,IT,48,1396,45.9,16600.00,unknown,f,1,1,300.00,21.18,1,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-02-19,IT-PROJ,IT,48,1426,46.8,16600.00,unknown,f,1,1,300.00,21.18,1,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-03-20,IT-PROJ,IT,48,1456,47.8,16600.00,unknown,f,1,1,300.00,21.18,1,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-04-19,IT-PROJ,IT,48,1486,48.8,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-05-19,IT-PROJ,IT,48,1516,49.8,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-06-18,IT-PROJ,IT,48,1546,50.8,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-07-18,IT-PROJ,IT,48,1576,51.8,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-08-17,IT-PROJ,IT,48,1606,52.8,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-09-16,IT-PROJ,IT,48,1636,53.7,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-10-16,IT-PROJ,IT,48,1666,54.7,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-11-15,IT-PROJ,IT,48,1696,55.7,16600.00,unknown,f,1,1,300.00,21.18,0,AI and Data Science Building,Data Science Department,office,0,
AST-IT-PROJ-00309,2024-12-15,IT-PROJ,IT,48,1726,56.7,16600.00,unknown,f,1,1,300.00,21.18,0,Engineering Building,Electrical Engineering Department,room,0,
AST-IT-PROJ-00309,2025-01-14,IT-PROJ,IT,48,1756,57.7,16600.00,unknown,f,1,1,300.00,21.18,0,Engineering Building,Electrical Engineering Department,room,0,
AST-IT-PROJ-00309,2025-02-13,IT-PROJ,IT,48,1786,58.7,16600.00,unknown,f,1,1,300.00,21.18,0,Engineering Building,Electrical Engineering Department,room,0,
