document_id,asset_id,asset_tag,org_unit_id,org_unit_name,building,document_type,supplier_name,purchase_order_number,invoice_number,invoice_amount,warranty_provider,warranty_expires_at,warranty_days_left,warranty_bucket,mime_type,byte_size,size_mb,scan_status,is_downloadable,uploaded_by,uploaded_by_name,created_at,uploaded_date
c5116f5b-498e-43ff-b06b-8b6fead077b4,50683c77-6921-4848-8436-c79df5d37707,AST-IT-MONITOR-00201,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,2773111,2.64,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
dc1c531a-8a2e-4293-9f87-c9187fa59d20,0f4c7a75-2d96-4616-b8bc-9f44e09bbaed,AST-IT-PC-00145,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,1738635,1.66,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
ae9fa65a-0402-4a92-8e0e-e36f0b7e31b0,71f54917-6557-42c9-9b86-23fbed57dd77,AST-IT-PC-00193,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,3395898,3.24,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
333d456e-7624-4234-8c16-0c9431d54f59,5f8c097d-479b-4729-8172-b86640868e2e,AST-FAC-UPS-00282,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Service contract,2028-04-28,585,covered,application/pdf,174295,0.17,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-05-13 00:00:00+00,2025-05-13
404e146a-5ec6-4aeb-900b-c1ca4d2ea005,b31ceb27-7da5-4be2-9663-6e55fafd0ec1,AST-FAC-AC-00089,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Delta Computer Supplies,,,,Service contract,2023-01-12,-1348,expired,application/pdf,107202,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-01-26 00:00:00+00,2021-01-26
e7dd0de8-9e2e-4d67-a8e9-56f5d6c8522a,c0c4170c-358b-4feb-8bd4-65e3caea002f,AST-FAC-AC-00257,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Delta Computer Supplies,,,,Supplier extended cover,2023-06-10,-1199,expired,application/pdf,237233,0.23,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-06-24 00:00:00+00,2020-06-24
57077f8c-1934-4c17-b3ec-85a353353343,227534e4-4950-4fbb-8288-54788dd08861,AST-IT-MONITOR-00033,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2027-02-03,135,covered,application/pdf,210352,0.20,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-02-17 00:00:00+00,2025-02-17
2799f708-a74b-4a33-9e62-4c0d477f971b,50683c77-6921-4848-8436-c79df5d37707,AST-IT-MONITOR-00201,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Service contract,2023-04-17,-1253,expired,application/pdf,164969,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-05-01 00:00:00+00,2021-05-01
e92fbb37-9ab5-4d82-9be5-9b040203c0d2,0f4c7a75-2d96-4616-b8bc-9f44e09bbaed,AST-IT-PC-00145,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Supplier extended cover,2022-10-25,-1427,expired,application/pdf,170099,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-09 00:00:00+00,2019-11-09
c9ac3388-dcaf-4cce-87ec-7af9fd6928c3,71f54917-6557-42c9-9b86-23fbed57dd77,AST-IT-PC-00193,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2026-09-01,-20,expired,application/pdf,195090,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-09-16 00:00:00+00,2023-09-16
d063f5fc-28d7-4a28-8342-141a7204fa49,5f8c097d-479b-4729-8172-b86640868e2e,AST-FAC-UPS-00282,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Nile Tech Systems,PO-2025-0023,INV-2025-0402,8436.00,,,,not a warranty,application/pdf,439088,0.42,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-05-13 00:00:00+00,2025-05-13
73c88c37-1c9e-4d40-a1a4-618ce3f71231,b31ceb27-7da5-4be2-9663-6e55fafd0ec1,AST-FAC-AC-00089,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Delta Computer Supplies,PO-2021-0013,INV-2021-0229,28728.00,,,,not a warranty,application/pdf,443815,0.42,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-01-26 00:00:00+00,2021-01-26
dac23c82-ac65-4891-b737-0e4eea67581f,c0c4170c-358b-4feb-8bd4-65e3caea002f,AST-FAC-AC-00257,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Delta Computer Supplies,PO-2020-0005,INV-2020-0073,28728.00,,,,not a warranty,application/pdf,333576,0.32,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-06-24 00:00:00+00,2020-06-24
e7f37f88-e41e-4721-b74b-e87ea4f0f4e6,227534e4-4950-4fbb-8288-54788dd08861,AST-IT-MONITOR-00033,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Nile Tech Systems,PO-2025-0021,INV-2025-0252,4446.00,,,,not a warranty,application/pdf,355756,0.34,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-02-17 00:00:00+00,2025-02-17
5e8438b3-8b53-4d51-b754-613aedc9cf57,50683c77-6921-4848-8436-c79df5d37707,AST-IT-MONITOR-00201,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,PowerGuard Energy,PO-2021-0028,INV-2021-0127,6270.00,,,,not a warranty,application/pdf,316325,0.30,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-05-01 00:00:00+00,2021-05-01
0c5fd433-0b11-455e-acd9-2e4804907e84,522dd78e-ecfe-476b-8f6a-d003524ff49c,AST-IT-MONITOR-00369,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,PowerGuard Energy,PO-2025-0027,INV-2025-0057,6270.00,,,,not a warranty,application/pdf,332841,0.32,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-08-13 00:00:00+00,2025-08-13
d346b9f0-82d3-4c24-a6de-64713b7e5e63,0f4c7a75-2d96-4616-b8bc-9f44e09bbaed,AST-IT-PC-00145,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Nile Tech Systems,PO-2019-0024,INV-2019-0825,23940.00,,,,not a warranty,application/pdf,126878,0.12,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2019-11-09 00:00:00+00,2019-11-09
4845e586-36c3-493d-a3bd-5fdb5b2791f9,71f54917-6557-42c9-9b86-23fbed57dd77,AST-IT-PC-00193,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Nile Tech Systems,PO-2023-0012,INV-2023-0274,21204.00,,,,not a warranty,application/pdf,287327,0.27,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-09-16 00:00:00+00,2023-09-16
df32f276-794e-4dca-8933-7caae576b941,cc411e9a-a16f-42fe-9925-f9d122641356,AST-IT-PROJ-00381,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,manual,,,,,,,,not a warranty,application/pdf,2405310,2.29,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
3b7d7b3f-2a96-4e3b-9db4-586214eafb29,03193ec4-3de2-4fd6-b4a7-87e5697fb3b4,AST-FURN-DESK-00157,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,manual,,,,,,,,not a warranty,application/pdf,2064392,1.97,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
7837df61-8c98-4c82-8b86-1cdc76c60d69,b3b640b7-af1f-444d-9c49-2fb6751baa85,AST-FURN-DESK-00325,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,manual,,,,,,,,not a warranty,application/pdf,2638401,2.52,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
66730af3-44df-4ee4-ab53-46d5380e203a,e4e5787f-00c2-4d1f-abd0-bdc25b66e652,AST-LAB-3DP-00023,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2027-09-24,368,covered,application/pdf,239926,0.23,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-10-08 00:00:00+00,2025-10-08
868c34a6-4331-412c-a7f4-094db500458f,070d78f4-1bc0-43c0-aaec-fcb4a90ed8a5,AST-IT-PROJ-00045,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,CoolAir Engineering,,,,Supplier extended cover,2024-04-27,-877,expired,application/pdf,188604,0.18,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-05-12 00:00:00+00,2021-05-12
d2fdfe77-55bc-434a-b2b0-c4a63142ece3,03f5850e-92bd-4a5a-b8a7-dec25e1eab57,AST-IT-PROJ-00213,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Delta Computer Supplies,,,,Manufacturer warranty,2026-11-08,48,expiring in 90 days,application/pdf,187380,0.18,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-11-22 00:00:00+00,2024-11-22
59e8f15c-4413-4907-8c71-cacf5da7b0fa,cc411e9a-a16f-42fe-9925-f9d122641356,AST-IT-PROJ-00381,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Nile Tech Systems,,,,Supplier extended cover,2023-12-21,-1005,expired,application/pdf,109596,0.10,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-01-04 00:00:00+00,2022-01-04
a2f21505-69e8-49cc-9a65-243b9556cd47,03193ec4-3de2-4fd6-b4a7-87e5697fb3b4,AST-FURN-DESK-00157,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,LabLine Scientific,,,,Supplier extended cover,2028-02-12,509,covered,application/pdf,202611,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2026-02-26 00:00:00+00,2026-02-26
35b3891d-dcf2-493c-b0fd-f8c843765ff5,b3b640b7-af1f-444d-9c49-2fb6751baa85,AST-FURN-DESK-00325,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Nile Tech Systems,,,,Manufacturer warranty,2026-04-17,-157,expired,application/pdf,223043,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-05-01 00:00:00+00,2024-05-01
472921ef-318c-47ba-842b-e98b2f9eb5ef,ffccac1c-4cbe-4bc4-aa1c-2125a8f19c0f,AST-IT-PC-00101,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,PowerGuard Energy,,,,Supplier extended cover,2026-11-27,67,expiring in 90 days,application/pdf,220458,0.21,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-12-12 00:00:00+00,2023-12-12
5293e896-90e6-4194-bdd6-734816459430,0904bb12-7ee3-42c6-a227-ea8e25578af1,AST-IT-PC-00315,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2026-05-22,-122,expired,application/pdf,179852,0.17,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-06-05 00:00:00+00,2024-06-05
a3a5ae42-8771-44ea-9fdd-36de8ea00ce0,e4e5787f-00c2-4d1f-abd0-bdc25b66e652,AST-LAB-3DP-00023,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,PowerGuard Energy,PO-2025-0002,INV-2025-0748,40356.00,,,,not a warranty,application/pdf,396451,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-10-08 00:00:00+00,2025-10-08
b3f6bf08-8084-42a1-87c0-139789432114,070d78f4-1bc0-43c0-aaec-fcb4a90ed8a5,AST-IT-PROJ-00045,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,CoolAir Engineering,PO-2021-0041,INV-2021-0798,18924.00,,,,not a warranty,application/pdf,448935,0.43,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-05-12 00:00:00+00,2021-05-12
a69ad17f-dd5d-4af2-8cc2-88878bb1eaa1,03f5850e-92bd-4a5a-b8a7-dec25e1eab57,AST-IT-PROJ-00213,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,Delta Computer Supplies,PO-2024-0058,INV-2024-0311,21318.00,,,,not a warranty,application/pdf,290856,0.28,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-11-22 00:00:00+00,2024-11-22
c43510da-5253-4393-8def-ac03d6f50a23,ffccac1c-4cbe-4bc4-aa1c-2125a8f19c0f,AST-IT-PC-00101,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,PowerGuard Energy,PO-2023-0021,INV-2023-0176,22116.00,,,,not a warranty,application/pdf,143238,0.14,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-12-12 00:00:00+00,2023-12-12
c5f288b6-409e-4793-9133-a3bfa28e1477,dcb7221f-6af8-4e32-b60a-f83b5c6879e5,AST-IT-PC-00219,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,Upper Egypt Office Works,PO-2021-0052,INV-2021-0149,19380.00,,,,not a warranty,application/pdf,427637,0.41,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-03-07 00:00:00+00,2021-03-07
9ebcb344-609c-4988-b728-f164e39236b6,0904bb12-7ee3-42c6-a227-ea8e25578af1,AST-IT-PC-00315,ff591628-5c79-4358-9a5b-d60833359337,Facilities Management,Administration Building,invoice,Upper Egypt Office Works,PO-2024-0049,INV-2024-0441,19380.00,,,,not a warranty,application/pdf,471219,0.45,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-06-05 00:00:00+00,2024-06-05
234ba44f-cf67-45dd-97b0-b5d738c05a0f,2e7ab091-06ac-45f3-a62a-fccf51ef2adf,AST-IT-PC-00027,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,manual,,,,,,,,not a warranty,application/pdf,2171919,2.07,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
0ee952c4-e5ce-4da0-8fbd-99742a387262,550154dc-5d4f-47b3-8703-91791bbf8896,AST-IT-PRINTER-00139,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,PowerGuard Energy,,,,Service contract,2026-10-12,21,expiring in 30 days,application/pdf,195507,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-10-26 00:00:00+00,2024-10-26
07c2ec65-11a4-4316-8c59-1a26cdc73cf1,28b38db8-79d2-4c6b-9367-59cddcddd78a,AST-IT-PRINTER-00307,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,PowerGuard Energy,,,,Service contract,2028-03-10,536,covered,application/pdf,93523,0.09,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-03-25 00:00:00+00,2025-03-25
a27a076e-18fb-4166-b23d-9af15d5bc5fa,be235f20-06e4-4da9-b9da-d609b91c58ef,AST-IT-LAPTOP-00083,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2022-08-25,-1488,expired,application/pdf,132500,0.13,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-09-08 00:00:00+00,2020-09-08
c87a1406-f13e-4d84-b545-9a2d670e82da,0d4c6f27-4d61-4ee8-9e95-199882ab6329,AST-IT-LAPTOP-00251,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Manufacturer warranty,2023-05-24,-1216,expired,application/pdf,170218,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-06-07 00:00:00+00,2021-06-07
88b1ff7d-cede-4586-92e2-54b4ed6312de,ced1fc40-c2f8-4143-8f8b-84292cdaace1,AST-IT-LAPTOP-00419,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,CoolAir Engineering,,,,Supplier extended cover,2026-01-04,-260,expired,application/pdf,203625,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-01-19 00:00:00+00,2023-01-19
62fcdace-7f80-4101-ba8f-895774fb0aa4,2e7ab091-06ac-45f3-a62a-fccf51ef2adf,AST-IT-PC-00027,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,CoolAir Engineering,,,,Service contract,2026-10-19,28,expiring in 30 days,application/pdf,84953,0.08,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-11-02 00:00:00+00,2024-11-02
8839bb62-587d-494b-a2fa-fbb8d50022bc,b37a6175-04d5-462d-8b1b-a4b431b06968,AST-IT-PC-00363,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,warranty,Upper Egypt Office Works,,,,Supplier extended cover,2024-05-30,-844,expired,application/pdf,90442,0.09,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-06-14 00:00:00+00,2022-06-14
500ca97f-ab74-4210-ad0f-a417ebd85083,550154dc-5d4f-47b3-8703-91791bbf8896,AST-IT-PRINTER-00139,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,PowerGuard Energy,PO-2024-0001,INV-2024-0565,12426.00,,,,not a warranty,application/pdf,232601,0.22,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-10-26 00:00:00+00,2024-10-26
07909956-348d-453a-a427-1a9a39331272,28b38db8-79d2-4c6b-9367-59cddcddd78a,AST-IT-PRINTER-00307,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,PowerGuard Energy,PO-2025-0001,INV-2025-0674,10488.00,,,,not a warranty,application/pdf,378442,0.36,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-03-25 00:00:00+00,2025-03-25
3d439409-bc93-4496-96cf-dfe049da197b,be235f20-06e4-4da9-b9da-d609b91c58ef,AST-IT-LAPTOP-00083,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2020-0032,INV-2020-0400,37392.00,,,,not a warranty,application/pdf,448909,0.43,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-09-08 00:00:00+00,2020-09-08
c593fff2-5d9f-4d4f-9a87-c23abf6ba05d,0d4c6f27-4d61-4ee8-9e95-199882ab6329,AST-IT-LAPTOP-00251,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2021-0037,INV-2021-0142,35910.00,,,,not a warranty,application/pdf,364975,0.35,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-06-07 00:00:00+00,2021-06-07
f53a6ba3-c3ab-4359-8099-9fe6f786be8d,ced1fc40-c2f8-4143-8f8b-84292cdaace1,AST-IT-LAPTOP-00419,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,CoolAir Engineering,PO-2023-0033,INV-2023-0233,38874.00,,,,not a warranty,application/pdf,170040,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2023-01-19 00:00:00+00,2023-01-19
5f60a486-9b50-475c-8e9a-4a3f5b22ae8b,e223b2f9-09d2-4edc-bc76-8163122571b6,AST-IT-MONITOR-00009,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Delta Computer Supplies,PO-2020-0018,INV-2020-0509,4810.80,,,,not a warranty,application/pdf,398137,0.38,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-01-20 00:00:00+00,2020-01-20
b9dfbfae-89a3-4d6a-9ba6-02322687b9cc,2e7ab091-06ac-45f3-a62a-fccf51ef2adf,AST-IT-PC-00027,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,CoolAir Engineering,PO-2024-0015,INV-2024-0321,23028.00,,,,not a warranty,application/pdf,484263,0.46,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2024-11-02 00:00:00+00,2024-11-02
68e18326-452b-499b-9f16-82d194ca3dec,b37a6175-04d5-462d-8b1b-a4b431b06968,AST-IT-PC-00363,dc26f153-404e-47f8-8034-eb07783f1c9d,Electrical Engineering Department,Engineering Building,invoice,Upper Egypt Office Works,PO-2022-0031,INV-2022-0494,21204.00,,,,not a warranty,application/pdf,487833,0.47,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2022-06-14 00:00:00+00,2022-06-14
42531c5e-9be9-4e5d-92f1-88cf36ecaf8d,6a3bfaf6-aedd-4006-b6c3-d8205e4192b3,AST-LAB-3DP-00095,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,2345663,2.24,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
d62aef2b-e446-4449-a9f5-21f0d515ca78,e51260f5-0015-4e26-88f9-5a64df4c33dc,AST-IT-MONITOR-00319,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,manual,,,,,,,,not a warranty,application/pdf,3465128,3.30,clean,t,60694a33-64df-4703-bb1f-20bc3948e683,Hala Rashad,2026-09-21 12:36:10.142818+00,2026-09-21
5ec2c9af-f4ce-43ac-af47-eac2117fbfb1,6a3bfaf6-aedd-4006-b6c3-d8205e4192b3,AST-LAB-3DP-00095,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,LabLine Scientific,,,,Supplier extended cover,2027-09-12,356,covered,application/pdf,198284,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-09-26 00:00:00+00,2025-09-26
b50afdc5-4301-4b86-8a12-9751e6f5fdde,c028f3a2-c1d5-4e21-b025-70408c54dc7f,AST-LAB-3DP-00263,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Nile Tech Systems,,,,Supplier extended cover,2023-03-24,-1277,expired,application/pdf,116211,0.11,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-07 00:00:00+00,2020-04-07
f209e02d-09e0-4f01-a285-7fdaa141bf24,8c8afd0c-eb92-4fae-883e-a1e74b5c8fa7,AST-FURN-CHAIR-00039,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,LabLine Scientific,,,,Service contract,2024-12-03,-657,expired,application/pdf,172262,0.16,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-12-18 00:00:00+00,2021-12-18
fce534cb-1240-44d0-834d-780b7af44222,49bf0f85-0e34-42e9-9b20-de4087bc25a3,AST-FURN-CHAIR-00207,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,PowerGuard Energy,,,,Manufacturer warranty,2028-07-03,651,covered,application/pdf,125984,0.12,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-07-18 00:00:00+00,2025-07-18
9f6991d1-7512-4c59-9e71-3b05fb85c25e,fc761770-1dc0-49bc-b933-0cc49f5bedf6,AST-IT-MONITOR-00151,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,warranty,Upper Egypt Office Works,,,,Service contract,2027-05-12,233,covered,application/pdf,200210,0.19,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-05-26 00:00:00+00,2025-05-26
3c6d6c20-171d-42c6-b4ee-38b1604435b7,6a3bfaf6-aedd-4006-b6c3-d8205e4192b3,AST-LAB-3DP-00095,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2025-0034,INV-2025-0485,40356.00,,,,not a warranty,application/pdf,313084,0.30,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2025-09-26 00:00:00+00,2025-09-26
8cbfebab-e51a-425f-85e9-4bb5d638a368,c028f3a2-c1d5-4e21-b025-70408c54dc7f,AST-LAB-3DP-00263,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,Nile Tech Systems,PO-2020-0051,INV-2020-0714,33060.00,,,,not a warranty,application/pdf,375085,0.36,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2020-04-07 00:00:00+00,2020-04-07
5013d3ae-91ab-4904-88fe-3638538f9b90,8c8afd0c-eb92-4fae-883e-a1e74b5c8fa7,AST-FURN-CHAIR-00039,6f3efb5d-afd8-49c9-8c40-31084252833a,Data Science Department,AI and Data Science Building,invoice,LabLine Scientific,PO-2021-0047,INV-2021-0574,2382.60,,,,not a warranty,application/pdf,485556,0.46,clean,t,a88277d6-7193-4856-b318-4d7fb0af2f58,Mostafa Adel,2021-12-18 00:00:00+00,2021-12-18
